name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;989;0;943;3081;1810;3081;1766;0
header;198;105;198;153;1836;153;1836;105
A;999;168;999;198;1023;198;1023;168
A;1627;261;1627;262;1628;262;1628;261
B;996;840;996;870;1016;870;1016;840
A;1287;937;1287;937;1287;937;1287;937
A;1673;1035;1673;1060;1687;1060;1687;1035
A;1327;1275;1327;1281;1333;1281;1333;1275
A;1343;1412;1343;1419;1348;1419;1348;1412
D;1705;1445;1705;1471;1735;1471;1735;1445
A;1621;1488;1621;1489;1622;1489;1622;1488
C;993;1510;993;1536;1013;1536;1013;1510
A;1520;1593;1520;1600;1527;1600;1527;1593
D;992;2181;992;2208;1013;2208;1013;2181
A;1027;2354;1027;2356;1028;2356;1028;2354
