name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;189;0;235;3081;1014;3081;944;0
header;139;152;139;193;1765;193;1765;152
D;583;397;583;423;622;423;622;397
A;332;710;332;713;335;713;335;710
B;942;883;942;911;960;911;960;883
A;285;921;285;927;290;927;290;921
A;661;985;661;987;664;987;664;985
A;791;1236;791;1242;797;1242;797;1236
A;665;1512;665;1518;672;1518;672;1512
A;647;1514;647;1516;651;1516;651;1514
C;938;1549;938;1580;960;1580;960;1549
A;531;1742;531;1748;536;1748;536;1742
A;914;1832;914;1840;921;1840;921;1832
D;935;2223;935;2253;961;2253;961;2223
C;646;2424;646;2456;670;2456;670;2424
B;278;2461;278;2476;300;2476;300;2461
A;328;2591;328;2618;349;2618;349;2591
A;301;2990;301;2992;303;2992;303;2990
