name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;212;0;514;3089;775;3089;1124;0
header;90;130;90;164;1717;164;1717;130
A;893;194;893;219;914;219;914;194
A;492;255;492;264;498;264;498;255
A;869;426;869;433;876;433;876;426
A;498;427;498;433;505;433;505;427
A;858;684;858;685;859;685;859;684
B;896;864;896;894;920;894;920;864
A;390;1111;390;1135;403;1135;403;1111
A;326;1163;326;1170;333;1170;333;1163
C;908;1536;908;1564;929;1564;929;1536
A;722;1626;722;1628;724;1628;724;1626
A;700;1884;700;1886;701;1886;701;1884
